soil_moisture,temperature,water
48.32,42.39,27.14
58.89,35.47,22.31
49.22,35.94,23.91
59.18,18.48,11.7
46.09,33.16,21.92
48.9,34.45,21.8
11.9,20.21,29.41
75.25,36.34,17.06
45.96,37.96,27.32
60.81,20.86,11.98
18.51,24.24,32.23
80.04,16.2,8.12
38.27,25.49,23.34
33.19,32.96,29.16
69.59,26.48,10.18
89.96,21.38,6.96
77.26,34.99,17.25
64.82,31.36,18.45
63.52,20.2,14.45
26.67,17.61,24.63
65.28,10.53,15.54
75.37,35.6,11.9
69.84,28.94,14.65
49.71,21.42,19.54
76.71,19.38,3.01
12.73,39.44,40.0
67.29,21.18,13.04
29.2,18.76,25.38
13.51,29.16,33.53
86.52,15.17,8.81
25.11,39.79,33.49
10.14,32.22,35.63
49.37,19.85,18.83
72.62,30.49,14.2
84.54,22.27,6.47
20.16,14.53,27.61
11.41,34.47,36.77
20.99,23.41,33.76
60.42,23.29,15.73
60.58,30.81,16.92
20.0,12.63,24.34
50.74,19.14,13.29
11.88,29.95,34.23
64.21,33.98,17.14
62.18,11.83,13.9
72.13,36.6,15.06
28.78,21.89,28.25
89.39,13.69,3.39
86.33,38.84,16.87
44.27,40.98,23.52
57.23,44.91,26.27
16.36,13.8,31.32
60.37,23.37,15.52
48.0,11.3,16.94
15.5,18.33,31.36
77.31,29.74,9.5
53.36,24.05,19.66
45.6,38.39,27.2
38.92,27.85,23.27
44.36,29.84,23.95
53.78,12.78,15.19
35.44,24.26,28.4
50.2,22.5,19.1
30.09,27.11,31.14
47.6,12.64,24.08
44.62,10.77,20.21
65.44,16.02,13.49
13.6,39.05,37.81
60.87,40.24,26.3
66.3,41.32,20.99
81.08,31.95,12.79
20.1,13.62,28.85
68.77,25.72,13.72
17.8,26.25,31.69
34.03,16.63,21.75
17.49,13.27,28.12
46.61,36.62,21.17
64.4,19.82,16.06
65.56,35.56,21.06
36.33,39.63,34.03
45.45,22.51,17.83
68.81,14.15,12.72
89.41,22.87,4.48
88.76,15.54,1.39
82.06,13.52,8.3
69.61,16.45,8.92
38.9,43.86,33.18
45.2,20.01,18.96
48.88,23.02,19.88
32.93,26.72,23.45
41.89,30.93,26.48
69.38,17.64,8.01
60.07,23.69,17.42
20.14,33.67,31.58
22.37,23.64,28.94
45.05,33.48,23.09
33.41,38.85,35.39
77.55,17.19,8.83
74.37,19.13,11.13
37.0,15.25,20.61
37.7,43.49,30.14
56.69,24.66,15.16
26.83,22.58,27.16
73.0,43.13,19.76
54.22,42.69,24.13
82.95,35.43,8.43
86.29,12.64,5.11
27.51,30.98,30.47
59.07,32.5,20.85
67.71,28.27,15.25
20.24,23.18,27.44
14.13,29.96,32.06
58.16,24.28,16.16
28.04,16.8,22.84
13.44,22.88,29.87
55.2,29.08,20.86
27.74,43.0,35.0
61.34,12.51,13.07
43.12,22.8,22.12
18.48,28.2,31.49
56.13,39.83,22.48
14.92,37.88,36.4
59.58,44.67,29.55
55.79,13.77,16.48
10.83,29.33,38.01
57.69,32.87,23.45
40.14,40.73,26.35
76.89,23.31,8.54
17.43,31.81,33.32
31.9,14.87,23.46
65.09,43.4,22.87
26.77,20.92,25.51
67.46,18.83,10.58
75.72,22.04,10.89
27.92,42.12,34.57
37.12,28.41,27.0
71.87,24.47,12.19
56.0,11.87,14.18
46.48,20.25,16.11
67.42,43.44,23.85
25.64,28.57,28.58
37.64,34.52,31.08
72.61,16.44,12.59
48.98,24.55,19.3
71.53,11.05,14.63
54.06,11.97,12.9
25.4,41.4,33.34
55.94,20.95,14.6
41.27,14.01,20.15
51.62,15.04,15.71
68.89,17.07,11.61
22.34,29.28,31.86
12.43,23.15,33.97
59.61,19.63,16.55
75.35,10.22,8.22
16.79,38.72,37.71
32.69,30.94,26.83
32.93,33.97,29.16
22.28,29.79,32.25
84.85,12.8,4.34
22.58,24.31,26.62
26.55,32.83,31.26
45.55,35.6,27.7
61.08,25.06,14.37
27.0,37.22,36.29
17.21,28.43,33.0
69.1,22.56,10.38
50.04,10.56,17.13
74.06,33.06,14.31
73.88,41.62,19.43
89.05,29.35,6.58
22.59,21.41,32.63
61.88,36.98,18.25
36.67,24.96,21.21
87.11,24.57,5.48
27.68,14.31,27.03
32.94,26.66,26.66
36.01,28.16,22.74
44.72,18.9,17.72
70.12,17.79,8.67
84.95,35.15,11.81
83.43,21.66,7.46
42.05,22.85,20.16
56.36,43.5,25.38
56.48,42.32,25.02
19.44,27.02,32.73
31.9,40.03,33.76
44.29,20.15,18.24
12.81,29.93,32.88
66.58,27.37,19.47
86.48,37.06,14.22
71.66,31.42,13.76
89.69,26.06,7.83
66.89,34.43,19.87
22.7,28.48,30.69
44.34,17.79,20.47
31.36,28.31,28.58
42.84,35.16,31.61
47.58,27.61,24.17
11.25,13.27,30.7
40.99,25.23,21.39
46.2,13.85,17.41
69.2,42.62,23.13
38.03,15.08,21.18
70.39,12.61,13.88
20.33,19.73,30.98
84.85,23.04,4.5
42.67,44.82,30.71
48.28,43.64,28.23
17.85,25.45,33.57
25.17,37.78,33.26
77.55,44.79,16.76
49.92,17.0,16.04
71.82,16.94,14.24
15.0,29.75,33.62
31.41,25.27,23.89
56.77,41.18,25.63
89.86,17.91,1.58
23.63,32.51,35.57
54.45,23.89,17.38
44.89,22.86,20.93
22.88,37.51,31.67
35.47,12.18,21.03
81.7,14.44,6.73
69.78,23.12,11.02
69.19,38.51,20.45
88.94,44.01,14.36
84.32,34.75,14.05
29.59,31.11,27.83
20.84,16.01,29.6
42.65,30.42,26.17
21.33,42.94,37.9
76.49,30.4,12.56
54.5,24.43,16.24
20.81,30.0,31.9
18.23,22.23,32.71
25.22,17.25,26.43
55.54,19.18,14.47
87.76,23.15,5.56
33.04,34.04,29.26
41.27,39.53,30.11
53.39,23.81,17.48
21.55,22.25,30.7
29.43,33.6,33.22
62.74,36.84,19.24
23.0,13.16,25.28
47.0,31.64,20.72
66.52,18.12,13.41
30.12,17.8,24.71
58.14,27.45,19.79
52.98,31.09,22.49
74.07,41.15,18.88
13.28,23.49,32.74
76.4,35.92,14.21
68.62,11.41,8.56
23.0,33.29,28.63
36.29,42.73,30.88
83.11,29.49,13.03
88.48,39.72,12.28
78.46,35.63,15.66
13.46,29.91,33.83
77.18,40.35,15.39
31.45,14.74,22.45
36.19,13.16,22.08
20.38,36.07,37.99
65.83,20.43,10.08
61.85,42.2,26.13
71.83,22.05,11.81
79.28,41.79,17.27
13.71,18.14,25.85
82.98,36.76,14.58
62.02,12.92,12.58
88.7,17.05,2.95
24.67,40.82,36.52
21.01,30.04,29.5
45.35,29.61,22.6
55.39,18.23,15.12
88.49,28.1,6.34
44.97,40.77,27.52
73.41,44.11,16.65
27.97,36.3,31.05
27.2,18.41,22.94
87.67,36.28,13.17
60.73,23.93,18.82
15.6,42.53,40.0
26.65,43.34,38.35
24.5,13.01,25.56
50.5,18.2,17.01
71.66,12.71,10.78
16.88,12.97,30.77
18.58,23.4,29.16
11.32,43.95,40.0
50.98,36.24,24.64
11.83,15.27,29.51
80.34,41.27,17.44
84.34,21.57,4.13
34.24,12.4,21.35
85.74,15.9,9.34
20.4,11.99,31.08
27.87,31.27,33.92
21.68,26.72,27.93
66.34,33.77,19.25
15.86,16.65,29.32
53.97,10.16,13.36
44.4,32.2,27.92
74.02,18.14,11.48
13.91,27.54,28.58
26.77,11.37,24.2
12.9,26.41,35.31
71.83,33.06,11.98
11.39,19.03,32.62
17.67,14.4,31.32
11.23,37.24,38.55
75.59,27.58,14.12
14.45,37.73,34.65
83.41,24.17,7.58
28.06,38.13,35.03
49.26,10.23,19.39
42.55,42.27,31.88
59.84,16.15,16.87
50.09,20.1,18.56
86.07,28.67,8.78
46.92,14.82,17.88
59.73,13.81,14.81
31.99,31.67,28.85
51.28,15.42,17.25
31.04,16.86,24.13
62.54,28.94,16.42
28.2,27.26,29.76
41.35,40.32,28.85
44.56,44.19,31.48
27.57,11.94,24.35
75.27,43.31,21.08
80.49,28.95,8.83
25.61,31.42,30.35
13.8,40.16,40.0
22.42,37.52,36.27
25.33,26.76,25.69
31.18,24.94,32.85
48.07,15.91,16.61
50.93,13.24,19.29
32.73,31.99,27.39
34.61,22.79,23.0
77.98,15.76,8.37
63.78,39.03,23.77
15.55,44.31,37.72
62.34,41.64,17.34
49.14,20.43,18.82
46.52,25.25,22.56
43.79,15.41,18.12
79.77,40.84,15.07
62.42,24.13,14.36
17.55,20.31,28.57
29.24,43.28,36.0
45.98,26.47,18.97
69.17,31.76,17.75
75.6,12.44,11.62
77.94,42.07,18.67
48.31,31.61,25.14
78.85,41.29,20.09
44.15,34.67,26.08
46.56,16.2,18.31
33.63,28.82,27.6
27.9,33.49,32.8
79.52,42.44,12.66
71.91,12.48,9.13
46.06,28.21,22.28
49.63,27.91,21.57
68.97,18.96,11.12
37.11,30.74,23.43
41.97,26.85,23.53
72.54,24.07,12.37
82.2,25.23,4.88
59.7,14.81,17.58
52.9,38.61,24.14
89.64,27.34,10.5
42.49,32.97,26.9
78.65,12.23,9.17
70.74,25.27,13.57
52.24,19.87,16.69
76.84,40.98,22.02
67.07,33.88,17.03
79.53,22.74,11.0
11.99,37.27,37.63
85.94,44.43,18.4
59.3,22.16,14.29
74.53,16.32,11.62
76.28,17.08,7.13
46.42,27.0,24.36
85.0,44.04,18.44
31.87,30.49,31.01
87.75,32.0,9.98
53.39,23.25,19.42
34.02,15.88,22.76
33.03,40.83,30.69
84.93,32.97,9.19
38.55,41.57,29.56
12.93,35.83,37.13
76.29,28.79,11.23
81.45,27.37,10.89
60.83,14.71,12.04
23.0,10.36,28.61
43.79,29.65,25.37
44.49,43.88,31.27
29.92,30.59,28.44
68.2,38.0,19.95
87.59,20.18,4.43
68.22,40.61,20.27
66.0,41.09,21.22
11.63,24.9,30.36
15.2,42.74,39.84
36.16,30.33,29.1
28.94,34.24,35.33
15.32,16.96,30.15
23.27,28.4,29.73
17.59,17.12,30.2
88.71,10.14,2.6
28.04,33.75,30.17
13.97,13.65,30.43
38.93,36.83,29.86
46.6,33.39,23.54
76.85,17.91,4.96
18.23,17.64,28.44
17.49,25.12,26.72
88.28,39.22,16.21
22.38,16.89,24.92
58.81,40.04,17.92
56.78,34.99,25.48
34.38,36.04,29.61
82.4,31.88,12.5
70.68,20.24,9.05
49.94,31.11,21.27
66.74,21.5,10.7
87.73,24.41,8.15
89.36,31.87,8.68
75.66,25.66,12.77
38.18,20.78,18.09
13.93,43.75,40.0
69.13,38.34,16.39
88.74,15.32,4.88
43.95,15.89,21.68
49.42,16.7,18.76
12.67,37.6,40.0
48.15,36.13,25.13
83.5,30.12,10.56
26.92,29.17,30.04
21.16,12.58,28.36
34.32,25.69,27.63
27.88,29.29,30.44
23.08,10.25,24.96
24.19,33.61,33.81
71.67,13.1,12.91
57.53,19.61,17.6
78.14,39.77,17.03
31.97,42.94,32.33
18.14,37.97,36.64
63.06,21.3,13.67
79.21,43.41,18.33
31.63,17.84,24.34
67.14,35.67,13.53
74.87,24.33,10.39
28.45,25.47,29.04
16.79,44.24,38.0
85.92,41.84,14.8
12.01,33.46,35.73
39.79,13.68,21.66
17.01,20.14,29.5
14.55,14.07,27.76
63.91,23.69,17.77
87.12,43.35,13.72
66.05,30.46,17.51
13.4,36.1,36.16
29.77,16.11,25.64
50.51,32.8,23.84
79.47,13.74,7.32
65.23,31.07,16.1
77.44,38.03,17.64
89.63,27.71,4.93
82.22,12.88,6.41
43.98,33.01,23.03
38.14,25.68,27.24
48.61,26.78,18.78
38.28,12.04,18.16
67.04,40.62,23.15
60.7,26.91,11.62
81.54,27.71,11.39
52.95,38.45,21.85
67.8,15.77,14.14
44.83,38.98,30.3
23.21,32.11,33.03
28.54,15.72,23.04
74.94,11.26,8.35
62.64,20.02,17.03
24.68,31.8,30.77
44.31,33.32,23.63
74.26,37.12,17.06
76.67,44.61,20.41
70.37,19.82,14.64
65.64,19.63,11.31
31.99,32.15,29.7
69.02,39.08,16.91
58.98,38.36,21.98
45.23,18.55,19.85
82.86,40.94,10.48
30.87,13.43,27.07
18.92,24.85,32.66
63.27,41.19,22.31
17.7,20.71,28.8
37.32,27.41,25.73
55.06,26.03,19.85
37.4,40.8,32.69
78.61,19.13,9.87
79.03,43.49,17.71
69.9,43.27,18.89
41.86,37.07,26.72
68.65,15.44,8.2
11.11,31.65,37.8
56.73,29.52,19.88
66.86,21.63,12.33
43.15,17.61,20.73
52.32,37.48,21.61
11.72,43.14,40.0
62.44,15.86,15.09
23.98,38.56,39.49
28.42,24.5,24.54
38.26,15.62,19.18
75.93,32.44,11.92
61.17,21.81,15.41
82.09,40.0,15.46
57.69,38.2,22.9
58.98,40.13,22.75
85.3,40.89,14.04
20.2,42.64,38.99
75.48,38.31,16.44
49.91,32.19,19.2
44.79,44.22,33.63
69.08,30.93,16.07
20.38,16.53,28.79
16.97,10.47,28.66
73.4,12.91,11.84
23.59,31.48,30.94
42.11,33.74,21.63
43.01,36.91,24.45
43.64,22.39,17.77
26.21,43.04,38.21
13.65,28.57,32.55
26.45,17.89,27.54
60.09,14.69,17.0
61.6,37.0,24.35
46.4,10.93,19.49
74.26,21.51,10.01
13.12,20.02,30.89
83.68,42.7,17.71
86.17,19.0,0.71
75.86,44.43,21.61
48.94,14.19,21.07
65.87,40.65,20.73
22.44,36.73,31.25
24.0,40.44,39.63
77.85,36.68,14.56
37.2,14.82,20.67
49.57,44.13,26.2
48.05,27.93,21.26
11.86,23.34,29.22
45.77,19.1,22.66
46.24,44.81,30.67
21.33,15.2,26.55
21.04,41.27,39.0
30.61,13.59,22.33
60.46,40.5,25.68
60.65,14.07,10.76
62.28,33.52,19.46
74.81,29.67,14.11
80.34,21.89,8.69
45.97,20.18,15.04
12.26,30.19,36.31
19.14,44.67,39.45
34.41,14.67,24.81
47.04,23.8,20.41
31.93,27.27,27.96
58.86,22.94,12.18
17.42,28.77,31.81
23.88,22.09,29.4
62.07,37.71,19.04
17.73,37.7,38.39
73.85,39.16,20.7
40.07,29.28,24.97
39.59,28.13,23.15
79.43,14.02,6.78
10.72,19.31,33.43
14.35,18.74,28.41
39.15,16.85,19.92
54.48,22.99,21.01
47.58,43.73,29.6
79.15,16.95,6.06
33.31,28.67,25.71
70.48,17.61,12.9
21.06,24.69,30.32
82.16,23.63,6.64
26.03,23.95,29.68
11.15,35.56,35.28
69.91,10.62,9.95
49.76,21.96,19.09
17.84,43.75,39.26
36.82,30.39,29.42
19.59,36.96,34.78
41.68,19.38,22.09
37.12,25.24,26.51
65.52,32.37,19.11
10.46,29.32,28.98
41.24,16.92,21.22
15.34,38.26,40.0
51.33,14.53,13.65
24.65,35.71,33.05
49.97,44.6,25.14
81.66,26.9,11.1
29.54,24.38,28.9
57.08,20.79,16.58
88.77,43.22,17.19
29.86,43.49,32.08
20.15,10.21,27.59
47.97,41.22,33.44
38.97,20.36,20.48
45.22,36.62,24.87
39.41,27.13,27.59
86.0,19.15,6.09
84.83,33.75,10.77
34.41,16.34,21.12
14.97,33.6,40.0
24.51,39.6,34.88
87.58,30.49,11.78
38.91,42.56,32.04
72.86,16.96,10.41
22.21,28.21,29.27
23.74,36.81,31.64
37.69,36.11,26.43
37.97,15.8,21.73
79.4,10.74,6.99
81.79,35.12,11.55
14.65,33.05,38.97
60.88,38.97,18.58
32.21,41.49,32.49
13.88,15.35,31.54
76.8,17.67,11.02
17.62,33.5,37.37
27.56,20.85,26.02
13.4,33.62,35.41
86.95,27.32,11.92
67.85,30.23,16.94
63.25,41.34,26.28
22.25,18.36,28.0
22.65,29.84,34.36
72.39,43.57,22.17
19.11,23.02,33.86
23.06,15.6,26.69
63.5,16.66,13.9
44.26,43.85,30.56
18.99,13.92,28.28
85.9,16.9,2.71
20.47,42.65,37.24
84.77,40.3,11.61
29.91,12.23,28.72
66.82,34.62,18.11
12.88,42.63,36.64
16.15,14.83,30.35
26.38,14.57,24.16
75.55,33.15,12.86
34.33,35.84,32.82
41.49,34.51,30.98
20.29,38.06,35.3
62.13,44.58,25.61
49.65,18.47,21.39
47.17,33.21,23.75
62.28,35.3,15.26
57.18,23.29,20.04
68.34,29.12,11.33
13.1,28.17,33.83
83.11,43.54,17.51
68.89,37.77,22.32
55.3,29.03,16.93
54.07,27.03,15.86
56.85,36.29,22.7
89.55,12.23,2.42
35.84,20.2,21.01
69.67,10.65,11.06
58.8,19.98,16.55
35.69,17.4,23.24
37.3,13.01,21.16
43.39,13.37,21.76
40.99,21.4,25.61
59.53,37.37,21.62
27.16,10.02,28.6
54.35,41.19,23.66
38.9,24.8,20.69
39.21,35.46,28.65
26.68,11.15,22.48
34.96,30.38,26.23
37.46,21.74,26.42
53.19,31.72,19.55
44.3,20.36,19.79
43.24,10.48,19.74
64.32,32.53,19.68
45.64,28.04,21.71
10.93,41.89,40.0
78.1,40.6,17.21
34.09,42.95,30.72
14.56,21.14,29.1
88.5,35.32,10.32
23.78,26.15,29.4
62.88,10.77,13.05
25.92,25.3,31.29
64.58,17.65,12.72
28.74,42.7,32.22
28.03,27.44,25.18
22.95,31.16,26.52
35.51,13.1,20.02
30.34,33.79,30.95
39.38,21.69,20.67
22.82,43.79,37.98
15.4,31.76,32.62
25.08,18.23,28.0
53.58,30.64,18.54
19.39,37.32,37.18
66.79,18.02,13.75
66.41,31.65,19.08
65.64,28.71,16.83
79.77,24.36,9.29
54.53,44.27,27.72
65.92,24.27,14.89
21.88,27.19,31.46
55.14,28.21,22.26
34.75,28.29,24.11
12.57,29.11,32.13
22.44,31.47,29.54
82.04,40.72,14.48
22.84,37.77,33.13
39.49,34.52,26.42
18.09,39.92,36.51
71.27,41.6,19.38
38.85,23.89,22.81
35.37,23.72,25.15
10.05,24.9,37.94
32.95,34.41,29.88
54.45,21.8,17.37
35.72,26.98,26.6
59.17,14.51,14.55
22.44,31.66,35.05
17.34,36.75,39.81
18.58,29.19,29.42
53.25,24.08,16.57
85.01,25.95,5.9
78.67,39.14,18.16
64.99,39.48,22.22
39.16,14.77,20.39
72.09,13.21,10.45
10.82,21.86,34.46
26.84,17.33,22.57
21.68,13.53,27.0
67.78,44.22,23.38
13.64,21.37,28.97
30.32,22.98,25.37
41.38,43.35,30.94
87.21,35.12,10.26
21.38,32.0,34.39
57.5,21.37,17.2
57.06,14.94,17.84
12.15,22.22,30.79
54.37,26.23,21.74
89.87,37.54,9.82
70.79,35.21,15.4
78.43,20.62,5.29
57.88,44.77,27.12
21.89,19.61,29.93
29.85,35.42,30.49
22.76,24.78,27.06
77.41,16.92,9.38
60.89,25.18,17.15
24.52,31.94,32.48
69.22,27.47,10.72
24.94,40.81,38.26
12.99,36.49,36.32
55.99,10.55,12.53
43.85,41.11,29.07
58.0,41.72,24.66
88.49,25.76,8.19
45.27,13.22,18.55
57.87,19.24,13.12
79.12,42.65,18.75
22.95,24.9,29.99
37.83,30.34,28.19
10.86,39.13,39.57
67.73,21.98,11.73
60.87,22.39,13.87
68.42,15.98,10.23
66.92,12.87,8.46
25.14,16.56,22.75
69.57,23.01,12.71
31.82,28.64,29.42
51.69,11.07,18.13
12.5,14.07,29.22
78.45,40.61,18.24
15.18,39.35,37.08
12.89,43.58,40.0
33.88,33.16,31.08
72.49,12.41,8.38
31.79,32.62,28.72
57.89,42.14,25.4
56.32,37.76,22.57
64.73,13.85,6.21
34.85,27.69,25.7
52.77,19.0,15.31
71.76,41.54,21.19
29.67,41.01,34.78
40.1,16.09,24.31
24.21,22.44,29.13
86.98,26.44,8.82
69.31,39.19,15.7
59.33,42.91,22.81
52.99,19.76,18.78
32.12,34.52,32.75
38.0,40.54,32.75
63.47,39.38,23.7
32.28,18.71,23.88
43.92,10.05,19.91
11.64,19.69,28.41
83.67,41.18,14.82
42.98,32.77,24.64
74.7,26.74,8.68
48.24,31.92,19.98
67.22,18.1,10.1
52.27,24.8,21.72
31.52,16.37,25.5
79.26,32.88,14.06
80.69,44.59,20.04
81.17,33.98,13.05
71.06,36.91,16.29
73.58,21.01,12.56
58.72,21.97,17.21
87.28,29.54,9.1
77.88,14.71,9.27
53.75,34.94,21.03
81.41,21.15,6.42
78.64,40.8,17.12
37.06,32.51,30.33
28.62,15.22,23.46
30.57,22.47,28.1
72.87,22.87,13.83
35.54,11.46,21.49
29.42,17.58,24.61
24.34,18.17,25.42
59.61,36.91,23.22
48.32,17.42,19.0
21.3,32.88,32.67
52.49,42.08,25.44
57.39,17.33,16.96
63.43,13.13,14.11
12.19,14.3,27.06
42.09,33.4,27.12
64.37,32.4,16.94
82.95,10.38,2.1
34.04,34.3,28.65
59.88,17.0,12.61
75.82,37.2,18.84
40.32,11.24,21.8
32.37,34.73,31.93
69.57,14.82,9.97
63.27,11.79,10.87
27.98,44.86,38.01
27.14,18.77,24.53
20.72,18.41,28.67
18.24,19.67,27.88
18.45,39.61,40.0
51.25,12.13,20.72
54.89,17.59,13.2
16.73,44.61,40.0
68.23,22.47,10.02
17.35,43.56,40.0
28.9,13.13,24.03
11.74,41.12,40.0
28.6,28.46,27.91
83.54,20.53,6.61
28.66,32.32,30.37
41.01,42.92,28.09
43.03,17.56,18.7
32.5,18.12,26.99
66.94,28.67,15.83
57.74,26.55,19.26
74.7,41.37,19.24
47.2,13.05,14.05
21.27,36.17,32.89
49.02,24.21,21.55
77.77,28.19,8.48
60.67,27.06,17.2
10.35,17.58,29.98
48.47,31.76,23.52
55.03,43.22,24.13
45.11,11.69,21.59
52.27,29.19,21.83
21.65,20.58,32.63
14.33,34.05,35.81
82.96,28.67,8.91
61.38,27.2,14.09
47.39,25.91,18.71
35.49,35.25,30.69
27.24,22.24,26.01
61.58,10.71,11.4
79.48,21.66,3.67
20.14,39.07,33.92
58.04,39.24,24.04
72.47,12.88,9.73
12.96,21.27,28.01
74.47,40.47,15.97
27.52,11.97,22.97
46.58,31.7,23.2
86.97,35.34,8.87
20.46,36.79,37.06
80.69,28.66,9.85
49.87,15.31,15.56
89.6,19.03,0.0
40.86,40.96,31.5
65.77,15.16,15.98
78.55,15.12,11.51
75.75,43.76,18.49
84.58,36.11,15.51
89.41,14.29,4.33
43.58,20.75,21.23
85.06,25.23,6.28
45.52,42.44,27.26
55.5,16.81,15.58
69.69,31.61,15.05
50.07,19.67,15.59
15.65,29.18,33.96
67.48,23.68,11.02
14.03,27.33,31.11
77.17,14.94,8.57
51.38,30.09,21.22
70.35,42.63,22.25
46.68,33.86,24.88
83.59,33.26,8.31
72.5,34.0,15.01
55.8,16.02,12.27
52.95,42.74,25.02
73.46,27.73,14.43
73.52,21.5,9.94
57.99,45.0,26.72
55.56,10.53,13.68
86.07,14.0,5.12
38.09,25.31,23.73
34.92,40.86,29.1
35.38,16.02,23.08
87.5,10.35,5.04
54.17,39.53,22.84
66.79,24.45,16.67
26.82,23.89,34.36
77.75,43.53,19.49
48.89,41.65,26.88
42.26,42.04,34.34
86.93,38.26,13.36
72.27,18.72,10.85
25.82,26.46,24.53
63.56,44.76,26.07
84.17,22.23,6.16
36.03,25.0,22.68
18.52,34.59,38.98
14.01,17.96,31.68
52.11,21.87,18.89
75.2,25.41,12.19
77.68,27.73,10.67
57.8,39.96,24.24
18.94,15.2,28.38
56.42,40.0,23.63
76.49,30.89,13.14
82.03,41.62,17.31
41.39,17.84,20.65
78.55,42.5,16.78
40.38,17.77,16.01
78.42,32.27,14.92
28.8,17.71,25.26
17.86,37.42,39.35
66.79,36.56,18.53
35.54,17.57,22.48
48.96,23.2,19.91
86.0,24.85,6.65
51.22,30.22,27.47
55.01,21.7,16.59
74.63,18.24,5.84
68.83,40.83,19.94
27.28,29.46,29.29
38.83,20.11,23.46
70.77,31.53,17.03
64.19,18.08,14.11
88.54,23.82,2.99
20.88,31.22,35.5
29.44,29.06,28.94
27.16,12.59,25.93
64.43,44.82,18.7
58.34,14.55,15.23
25.67,42.61,36.78
28.04,31.97,30.43
30.04,11.34,24.88
52.34,25.23,23.1
54.34,15.08,19.57
53.35,40.61,25.82
89.66,35.04,6.86
82.87,33.67,14.69
30.83,42.15,34.8
32.26,27.97,25.09
35.41,32.81,28.29
39.53,17.42,22.03
26.73,13.82,29.79
44.73,29.91,23.35
88.14,40.24,10.1
41.32,35.65,24.94
71.92,14.47,10.08
58.9,10.39,13.7
36.54,16.89,24.94
37.14,41.54,28.86
29.98,18.28,24.78
40.04,43.82,30.38
69.0,29.03,14.83
22.35,42.13,35.72
28.03,21.9,25.82
62.48,42.5,24.38
68.78,38.12,18.1
46.4,37.24,26.47
10.81,39.37,39.0
73.57,39.78,22.35
27.61,32.36,32.45
58.21,37.16,21.34
48.57,34.64,27.59
49.34,38.86,29.17
25.64,33.26,28.59
58.36,12.46,8.56
12.5,21.06,29.17
42.55,17.72,17.09
83.84,27.55,13.22
82.16,15.14,7.65
16.58,19.26,27.21
32.71,30.43,29.36
31.54,31.11,30.55
28.77,10.17,21.91
15.44,14.48,26.14
81.5,39.34,13.85
87.21,36.73,12.13
76.89,37.59,14.34
25.16,23.37,28.2
26.33,34.9,32.88
81.42,34.21,14.61
84.14,40.1,13.81
50.13,12.13,15.03
39.43,38.42,34.65
27.96,15.28,26.37
18.34,11.03,27.07
58.58,43.65,24.09
72.74,38.44,15.78
15.57,12.86,31.47
58.83,21.94,18.37
61.64,15.05,15.28
15.89,30.85,32.34
56.21,30.03,19.69
65.86,25.42,12.88
87.02,34.41,13.6
72.64,32.87,16.4
53.72,37.86,23.93
55.55,24.72,19.15
27.34,38.48,34.83
36.6,16.86,23.34
74.89,10.02,9.36
19.21,33.76,36.92
17.73,14.16,28.92
86.95,30.93,9.68
37.63,39.3,29.25
33.94,38.43,29.73
74.13,37.8,14.9
21.17,21.28,24.65
89.38,31.61,11.72
10.47,12.44,32.34
62.13,34.86,19.79
44.44,13.15,18.7
14.97,22.66,28.64
85.37,21.56,6.68
51.54,24.78,21.06
71.43,12.7,11.84
28.21,35.23,32.46
88.77,27.88,7.04
54.37,28.69,20.72
82.61,19.8,5.35
55.8,30.0,20.73
50.06,24.3,18.91
15.56,25.61,33.27
27.2,42.1,35.59
52.9,14.63,15.42
19.05,18.64,28.42
75.94,21.69,11.65
32.92,18.6,21.59
46.04,34.46,25.16
41.86,31.2,28.5
67.64,33.63,16.1
38.49,38.6,25.83
56.38,20.09,17.34
30.77,11.62,22.9
21.0,43.09,39.45
86.66,39.84,16.1
18.01,23.9,32.08
37.47,33.23,31.41
70.74,16.85,7.69
13.27,23.87,34.29
23.84,19.11,28.14
47.65,23.19,17.13
66.62,38.25,20.82
11.83,27.5,33.69
86.18,39.21,12.74
24.11,22.95,29.33
13.76,17.91,29.57
45.01,29.7,22.98
32.86,25.11,25.9
57.94,42.09,21.51
42.31,42.01,27.84
10.97,18.52,33.1
45.13,34.74,26.13
66.89,33.39,14.03
11.58,39.03,40.0
37.74,43.79,31.49
60.07,42.75,22.13
39.07,40.5,29.78
67.95,31.75,16.92
82.45,15.17,8.61
59.71,14.65,11.09
27.73,12.9,25.51
50.79,16.28,18.8
69.78,39.36,20.29
49.46,42.85,27.38
20.53,40.1,39.86
34.54,41.22,32.77
62.4,28.44,19.39
81.04,19.29,9.21
88.74,44.0,11.76
47.81,39.44,25.65
65.94,22.56,14.57
73.51,32.74,16.85
86.88,12.55,6.05
56.15,30.28,19.03
49.52,43.17,27.23
73.35,16.57,9.36
21.63,37.68,37.69
20.78,43.76,38.19
33.38,40.62,33.63
50.25,37.22,27.88
14.76,21.28,29.15
23.0,26.64,28.46
87.51,10.9,5.86
50.34,21.54,17.55
88.93,32.95,10.27
53.37,35.19,21.84
14.34,26.63,32.86
77.24,29.29,13.39
24.52,28.76,31.73
26.77,40.74,34.47
54.35,20.3,18.48
39.25,15.98,20.3
13.4,29.44,35.43
43.1,33.73,23.7
31.4,36.31,32.0
13.28,27.33,29.52
29.7,25.26,26.71
