rainfall,temperature,fertilizer,crop,yield
195.57,34.22,69.15,47,3.28
158.82,23.91,58.75,91,3.3
150.01,27.97,33.0,19,2.14
217.87,40.0,71.18,9,3.09
96.92,25.89,63.33,28,2.75
164.67,32.58,42.56,74,2.63
203.08,31.12,59.0,87,3.15
161.34,27.55,32.79,30,2.8
189.77,27.47,48.29,3,4.41
117.04,24.55,43.11,40,2.41
120.55,25.14,47.23,41,2.53
113.5,29.61,70.3,97,2.99
133.54,22.12,44.26,10,2.76
136.17,27.67,64.72,70,2.14
175.04,20.57,61.41,59,3.17
168.16,18.62,56.74,81,3.37
213.62,29.05,74.39,32,3.65
161.15,25.2,30.27,22,2.67
144.27,27.09,54.34,71,2.32
92.26,36.34,69.97,37,2.5
85.39,28.17,84.29,46,2.96
113.41,23.41,46.5,23,2.85
53.44,31.39,83.75,2,2.37
152.2,21.76,38.82,47,3.25
184.01,16.25,38.14,93,2.87
146.95,32.14,46.63,87,2.96
135.64,24.0,50.16,48,2.16
202.51,29.43,59.31,28,3.46
172.46,21.0,65.21,78,3.33
116.21,23.71,100.0,79,3.5
163.27,16.04,10.0,59,2.91
139.55,26.44,58.71,4,2.56
108.48,30.19,64.18,95,2.47
190.36,26.02,56.1,43,3.34
147.63,21.74,75.93,55,2.6
137.59,32.83,57.09,73,2.72
136.07,32.4,76.42,58,3.24
141.15,30.68,55.03,68,2.94
138.69,26.33,42.92,95,2.92
82.14,26.24,65.35,10,2.43
186.19,20.78,74.3,86,3.65
188.29,32.99,52.66,38,2.93
145.56,32.58,15.27,80,2.88
159.82,31.07,30.61,88,2.48
91.43,17.65,52.08,99,2.32
132.38,35.76,73.03,32,3.12
123.92,24.05,49.35,93,2.8
129.05,24.57,75.9,81,2.9
137.4,26.87,65.44,55,2.9
140.86,30.33,42.66,39,2.8
131.27,29.86,29.43,16,2.65
178.0,28.77,51.13,64,2.83
169.39,24.26,61.3,50,3.35
288.16,32.61,59.09,5,4.08
122.52,19.78,17.53,93,2.31
98.64,26.84,51.16,93,2.68
122.16,34.77,69.52,75,2.56
150.8,25.78,31.9,77,2.67
144.7,29.04,71.26,83,3.3
144.18,30.82,71.16,15,3.39
169.94,25.35,49.62,34,3.51
227.42,31.61,51.49,91,3.64
142.68,28.0,59.94,9,3.39
123.77,22.86,65.79,50,2.93
148.01,28.85,62.94,16,2.81
164.81,27.96,68.42,51,3.83
161.66,20.59,55.73,20,2.84
203.45,27.17,80.87,94,3.48
93.0,33.55,38.45,17,2.26
191.43,29.51,37.91,13,2.2
119.57,20.66,43.31,68,2.72
121.1,22.7,45.51,52,2.62
114.99,20.68,75.6,9,3.27
143.66,31.81,23.21,37,2.46
174.94,33.74,38.73,28,3.13
81.0,26.08,70.08,90,2.46
182.58,34.55,36.79,35,2.6
156.19,32.49,69.94,46,3.24
132.74,25.05,57.29,61,3.14
149.4,21.73,44.61,23,2.78
158.76,24.63,63.54,47,2.96
164.8,27.89,56.94,27,2.97
76.84,24.45,49.19,99,2.63
166.03,33.63,38.75,78,2.78
216.97,34.35,38.38,9,3.27
109.38,25.58,62.91,11,2.74
148.26,30.25,42.26,66,2.74
185.36,21.44,64.35,32,3.26
205.74,21.01,58.25,30,3.53
93.83,25.42,73.73,1,3.65
199.69,24.33,49.01,8,3.27
124.95,23.9,27.27,58,2.48
213.46,31.6,36.86,96,3.34
113.51,33.54,74.88,69,3.0
154.13,32.01,69.45,38,3.02
141.96,27.97,72.53,37,3.0
157.91,28.27,42.13,56,2.64
190.64,21.21,73.71,23,3.4
150.25,19.49,34.61,62,2.73
111.58,26.61,67.19,45,2.73
93.4,31.98,44.98,50,2.55
166.81,29.62,35.02,9,2.89
198.05,12.59,53.79,82,3.64
206.44,20.75,60.57,19,3.19
132.27,29.99,60.04,25,3.12
165.04,26.75,81.25,29,3.55
158.6,26.04,55.79,71,2.59
175.16,26.18,58.7,95,3.12
197.95,39.66,36.05,83,2.73
97.34,23.5,47.96,19,2.08
146.83,28.99,66.3,90,3.32
138.75,20.32,48.31,4,2.7
119.26,16.5,51.11,53,2.9
131.67,21.16,76.66,8,3.46
103.27,30.1,34.94,89,2.42
169.18,35.99,38.8,18,2.43
150.65,26.75,58.23,27,3.05
204.61,39.17,76.91,91,2.79
109.98,36.35,57.63,69,2.25
126.4,30.18,35.76,9,2.8
120.37,32.83,36.61,18,2.6
185.4,26.5,53.12,93,3.16
254.44,31.11,52.29,15,3.74
123.95,26.37,49.57,68,2.7
162.37,17.06,45.87,65,3.14
120.85,37.46,75.1,93,2.17
86.28,33.3,46.41,23,1.94
144.86,26.12,59.86,79,2.97
50.0,29.07,83.95,16,2.81
178.38,38.67,71.99,90,3.4
140.12,31.33,54.75,16,2.8
126.45,20.16,34.91,88,2.95
92.03,29.37,81.57,90,2.47
140.46,23.36,51.13,89,3.45
220.51,22.39,55.98,63,3.88
63.26,40.0,52.75,64,1.36
182.11,32.5,47.22,57,3.14
99.42,27.33,41.35,41,2.83
167.64,29.08,33.82,57,2.82
176.49,20.09,35.95,80,3.33
131.5,27.69,38.08,7,2.55
183.56,31.8,41.13,95,3.06
124.57,21.0,65.47,22,2.6
168.04,33.1,42.03,15,2.89
130.48,16.71,31.43,82,2.77
144.45,26.16,79.47,81,3.4
189.43,32.99,57.44,59,3.39
81.81,20.8,56.47,14,2.13
163.68,22.77,60.22,4,2.49
134.14,20.08,60.85,92,3.12
162.41,21.61,26.14,24,3.27
82.49,37.13,58.45,69,2.17
88.57,28.2,65.89,27,2.77
180.94,32.89,58.74,27,3.5
187.31,34.82,71.07,63,3.6
163.48,12.97,51.89,91,3.66
219.17,20.45,65.76,19,3.6
138.42,20.95,53.67,90,3.0
112.49,20.86,79.29,23,2.43
76.68,24.85,68.67,76,2.47
217.57,33.91,54.91,24,3.57
141.17,26.29,67.57,23,3.15
184.53,33.7,63.89,51,3.16
151.17,32.15,34.36,33,2.68
205.48,22.42,59.83,29,3.49
169.99,20.61,47.09,27,3.38
136.16,24.35,50.28,41,2.59
133.12,21.85,56.51,14,2.28
159.78,27.38,64.74,49,3.22
165.55,20.85,45.97,51,2.81
95.88,17.56,76.4,63,3.08
191.84,20.22,40.66,68,3.5
184.21,27.3,69.92,39,3.44
197.45,26.84,96.96,21,5.2
159.76,24.95,63.01,44,3.25
194.91,17.69,24.24,33,3.23
168.44,33.39,55.63,11,3.14
113.24,30.28,49.9,37,2.5
140.3,30.18,76.85,46,3.51
123.6,32.68,58.25,94,2.85
156.15,13.67,44.59,55,2.59
118.24,27.38,30.05,10,2.16
208.46,29.3,30.22,0,3.52
156.54,29.52,28.56,69,2.97
168.6,28.0,30.97,94,3.22
106.05,24.58,63.74,43,2.96
72.01,25.96,53.5,81,2.88
175.6,29.88,54.2,3,4.87
148.94,19.23,57.58,52,2.66
109.48,15.71,55.83,62,2.53
203.63,27.47,59.76,89,2.99
58.6,35.07,43.94,74,1.82
140.46,30.42,61.78,72,2.21
120.03,36.36,41.81,83,2.98
198.18,26.06,68.66,98,3.6
197.36,28.28,33.33,50,3.53
199.89,21.72,69.1,84,3.11
161.64,27.76,63.34,31,3.14
133.6,18.4,35.43,59,2.53
201.76,19.43,47.25,32,3.36
116.16,34.23,47.0,7,2.39
169.63,16.99,61.58,1,4.78
90.07,24.92,31.37,66,2.35
139.57,31.35,55.19,56,3.0
144.62,22.33,28.88,85,2.68
155.2,23.84,57.13,45,2.89
187.62,30.68,51.51,95,2.95
151.0,31.75,69.79,36,2.98
129.12,27.76,65.63,10,3.06
133.19,29.8,71.6,35,2.62
63.87,28.17,24.56,81,2.07
158.19,21.76,59.67,39,3.12
123.61,16.61,46.48,50,2.49
207.11,30.62,35.82,60,3.33
189.2,22.03,56.72,68,3.06
197.52,25.79,46.86,85,3.03
139.24,36.99,49.97,7,2.59
200.65,29.33,45.85,3,4.97
180.59,33.12,42.08,49,3.53
79.47,27.85,67.96,46,2.94
128.52,31.35,30.42,12,2.25
191.39,21.73,82.52,26,3.73
153.39,27.35,62.32,95,2.73
211.12,16.68,57.29,81,3.93
210.5,31.59,54.42,74,3.88
171.89,28.5,40.72,86,3.14
168.37,23.59,44.85,41,3.39
109.07,26.89,45.04,89,2.65
179.73,22.62,52.16,0,3.04
141.86,25.65,47.26,56,3.06
112.77,23.13,74.19,91,3.08
89.6,26.33,78.36,72,2.07
65.81,29.01,66.87,58,2.86
144.51,19.36,65.72,34,2.94
114.65,29.39,47.1,87,2.07
139.43,24.38,39.74,90,2.92
190.3,29.44,46.12,53,3.21
115.19,27.66,54.51,70,2.46
165.16,33.0,47.19,7,2.84
199.2,23.11,69.26,92,3.73
145.01,21.3,64.5,22,2.71
161.69,24.12,51.94,65,2.99
151.75,25.39,59.88,68,3.15
105.39,34.51,49.2,69,2.14
129.77,31.55,74.2,55,2.97
126.45,32.45,52.32,77,2.93
137.91,20.82,79.96,36,3.04
173.52,28.45,74.82,78,3.08
119.66,19.89,50.89,52,2.32
121.26,27.16,34.76,25,2.38
106.88,26.84,62.48,48,2.79
161.33,31.56,47.09,94,2.28
199.68,26.65,71.67,20,3.76
141.75,30.01,53.36,94,2.78
167.91,24.25,42.67,74,2.81
209.81,29.66,51.08,21,4.95
112.67,31.05,64.26,84,3.31
154.5,18.22,40.38,96,3.15
173.39,21.72,64.73,50,3.42
118.08,28.41,72.98,97,3.27
121.43,22.56,73.15,60,2.88
118.64,32.21,57.58,30,2.68
173.21,18.4,60.44,28,3.51
162.82,34.55,54.23,69,2.97
264.94,20.78,50.03,75,4.24
196.01,29.42,46.41,45,3.42
203.45,28.51,60.27,13,2.99
110.42,28.52,42.61,0,3.06
150.8,27.43,46.18,12,2.41
180.68,28.45,51.92,33,3.6
171.83,18.1,61.76,76,3.17
176.44,25.12,43.52,99,3.25
172.93,35.08,36.19,37,3.01
158.48,24.98,88.58,87,3.43
79.35,23.87,39.46,52,2.17
213.2,18.83,29.56,60,3.51
164.04,18.33,44.76,89,2.87
115.35,21.92,27.18,84,2.71
139.85,25.95,46.46,80,3.22
162.94,29.81,64.02,40,3.06
105.99,26.16,82.79,57,2.88
118.99,27.19,61.93,86,2.92
153.14,21.44,59.15,47,3.35
88.24,26.76,66.37,31,2.77
170.79,34.15,58.22,23,3.47
163.36,23.43,71.8,72,2.25
170.12,27.05,64.9,2,3.26
173.76,36.35,45.9,48,2.97
171.75,27.0,63.12,45,3.6
91.86,24.13,77.05,19,2.53
198.83,28.28,52.34,95,3.36
159.19,31.85,56.08,31,3.12
149.6,20.9,46.36,91,3.06
96.29,24.61,46.88,9,2.66
220.72,28.16,50.39,0,4.0
116.6,21.32,37.43,52,2.23
210.04,20.7,63.2,92,3.57
65.22,31.25,59.68,22,1.99
180.19,29.07,50.2,5,3.05
196.14,29.87,77.39,62,3.77
204.3,29.81,58.64,45,3.43
175.62,23.6,41.17,39,3.09
151.36,24.64,55.97,55,3.05
110.59,23.34,73.12,91,2.81
114.82,26.25,43.91,32,2.3
111.3,30.97,44.78,80,2.83
199.16,31.86,35.63,45,3.25
191.53,29.68,55.87,57,3.37
113.79,28.33,36.11,35,2.45
167.45,35.39,58.61,5,3.24
115.59,26.62,36.28,27,2.97
177.19,29.38,31.9,66,2.58
128.82,28.65,48.41,32,2.65
198.73,20.83,49.85,61,3.66
106.35,23.64,57.8,53,2.39
90.63,23.93,43.13,16,2.26
143.28,27.41,56.44,20,2.84
168.73,23.66,56.14,45,3.54
112.04,29.79,67.03,96,2.9
86.32,23.16,47.97,2,2.79
167.94,26.66,16.28,46,2.83
114.07,29.25,53.62,66,2.75
159.93,31.66,40.85,67,3.21
184.54,17.63,80.1,89,3.88
175.05,30.13,42.7,54,3.74
108.49,22.73,68.1,68,2.77
91.18,29.7,69.79,81,2.85
254.15,26.22,39.32,3,5.08
188.54,21.27,68.0,58,3.16
161.12,21.21,60.66,47,3.65
106.02,23.1,58.38,83,2.63
121.17,24.86,47.04,58,2.96
99.16,29.7,55.14,75,2.69
151.24,16.1,65.93,1,4.83
169.17,17.35,59.09,19,3.06
131.53,26.16,56.49,52,2.86
141.19,27.19,75.9,93,3.18
208.19,21.41,42.69,99,3.16
113.13,28.35,47.04,80,2.79
140.15,21.8,53.08,42,2.97
96.58,27.86,51.84,7,2.6
240.52,24.65,51.75,90,3.53
181.15,19.07,68.67,4,3.35
180.39,19.54,41.02,88,3.1
117.18,38.19,66.82,85,2.5
103.16,22.97,45.82,50,2.63
169.04,32.27,59.58,35,2.98
114.29,28.46,78.19,60,2.79
123.12,24.36,53.86,94,3.05
179.44,17.81,95.44,12,2.99
173.9,29.76,68.05,29,3.6
59.41,28.43,60.12,56,2.02
102.83,25.45,43.67,35,2.19
70.17,20.16,52.69,11,2.29
138.29,26.03,67.02,85,3.06
211.02,34.85,67.73,71,3.1
81.89,23.99,48.69,3,3.79
106.67,33.75,72.47,55,2.59
133.14,18.01,70.12,33,3.21
124.36,21.55,35.59,20,2.56
151.96,24.43,47.6,9,2.89
142.59,32.4,75.2,69,3.05
105.56,29.16,24.79,1,3.87
72.52,27.59,81.09,1,4.59
160.42,26.11,51.37,55,3.08
81.6,34.08,60.76,97,2.43
151.54,26.62,50.95,24,2.88
133.45,17.38,39.76,73,3.13
180.69,26.62,61.41,57,3.17
141.8,29.47,33.91,34,2.57
181.12,28.98,50.13,74,3.32
170.27,24.83,34.88,67,3.25
175.21,31.1,44.87,26,3.19
221.78,28.72,57.4,11,3.73
191.18,24.89,50.5,40,3.12
145.96,32.53,50.77,33,3.15
195.05,24.59,64.59,96,3.82
148.15,31.09,36.73,52,2.81
85.4,17.86,35.71,2,1.72
144.63,30.42,45.1,81,3.02
105.09,25.92,45.6,32,2.59
210.76,32.21,70.3,12,2.57
180.34,22.07,29.76,34,2.52
163.75,34.76,72.86,27,3.21
121.89,21.94,79.14,67,3.14
189.47,16.65,55.36,90,3.12
233.78,31.99,57.01,46,4.0
181.84,32.78,43.57,50,3.09
186.06,20.72,45.34,67,2.84
168.71,24.12,54.25,81,3.32
190.27,26.93,51.29,92,2.83
196.68,26.39,42.59,35,3.08
193.61,29.77,47.92,34,3.39
144.46,18.17,44.15,96,3.09
188.72,23.69,78.18,3,4.67
119.93,22.73,74.86,74,2.8
130.95,33.5,64.64,54,3.02
129.56,17.94,29.35,32,2.73
50.87,30.11,48.65,28,2.03
185.27,31.27,46.76,65,3.27
167.65,24.68,37.16,46,2.78
124.74,29.22,23.23,46,2.74
183.66,16.74,67.96,95,3.46
146.54,22.2,60.56,51,2.62
109.8,19.73,50.3,25,3.04
187.54,30.18,70.13,54,3.54
136.5,29.7,32.22,95,2.56
165.04,25.93,51.55,8,2.89
221.63,31.3,71.67,84,4.03
199.28,31.86,57.61,80,3.8
178.85,25.9,60.32,23,3.66
160.93,21.67,33.81,42,2.42
134.7,28.04,65.34,18,2.82
119.44,27.13,49.51,64,2.57
121.12,31.05,30.82,63,2.53
172.93,31.51,64.1,57,3.35
110.11,25.14,49.97,0,2.59
173.37,26.08,57.72,15,3.03
170.41,17.38,60.15,66,2.96
151.85,28.18,39.52,71,2.39
156.17,25.24,86.65,65,3.79
134.43,20.31,25.69,75,2.48
206.46,30.82,49.63,18,3.24
162.63,26.4,52.05,54,3.23
155.91,16.06,47.84,92,3.17
211.54,20.32,37.93,8,3.22
120.43,32.05,65.79,62,3.12
158.38,25.4,77.73,59,3.66
108.19,29.81,55.38,98,2.45
145.24,34.21,41.62,30,2.85
148.62,26.02,62.03,37,3.11
98.19,27.52,50.51,2,2.71
131.25,26.03,42.66,49,2.84
212.25,27.24,50.93,95,3.49
144.08,26.54,55.21,2,3.11
147.64,33.16,41.96,76,2.95
90.4,32.65,43.16,36,2.23
58.56,22.65,33.19,31,2.37
159.35,31.68,55.61,97,3.07
72.35,27.95,49.57,81,3.2
244.68,30.63,67.45,90,4.09
144.96,30.0,65.6,8,3.1
177.56,27.4,55.67,27,3.39
142.09,25.19,48.17,65,2.7
240.38,30.38,59.53,89,3.53
182.75,19.45,69.36,97,3.48
195.6,26.98,52.62,59,3.67
117.87,31.97,59.24,92,2.39
212.3,30.56,46.41,45,3.86
82.07,27.27,53.29,94,2.52
174.28,24.05,79.63,5,2.78
178.38,37.02,43.24,77,2.47
152.71,28.3,44.66,39,2.88
161.61,33.01,71.3,96,3.1
125.44,31.73,50.66,94,2.78
183.27,26.4,69.69,97,3.32
181.44,17.04,33.46,90,3.13
239.3,36.33,47.04,72,2.42
114.82,30.92,56.04,79,3.42
205.6,22.63,75.64,95,3.49
145.32,35.98,55.67,86,2.75
99.59,31.29,34.04,96,2.07
98.49,27.81,42.67,13,1.92
175.24,29.19,51.47,26,2.75
90.63,35.94,55.68,45,2.77
162.67,35.01,84.05,84,3.43
201.49,27.01,45.24,1,4.67
178.91,34.51,50.78,39,3.4
182.65,28.29,68.65,49,3.08
116.01,20.55,64.83,10,2.85
121.63,23.87,72.15,86,3.03
238.57,21.09,70.88,85,3.67
190.14,31.78,57.62,42,2.94
141.8,26.93,53.62,9,3.32
235.14,32.0,55.77,0,4.07
94.25,29.46,47.76,24,2.61
155.17,23.13,36.46,91,2.91
127.47,21.07,59.02,47,3.13
215.77,27.94,58.64,23,3.74
155.56,28.33,56.28,45,3.3
210.78,28.04,79.29,7,3.95
114.38,21.63,48.6,76,2.53
156.26,20.05,39.24,64,2.9
160.15,29.82,32.87,69,2.59
144.22,25.99,61.59,95,3.11
212.18,14.13,69.95,38,3.45
158.7,29.91,78.5,38,2.81
137.93,27.69,80.32,21,4.63
158.49,29.69,45.9,37,2.93
167.72,23.49,57.12,70,1.97
104.38,31.36,76.39,85,3.05
52.24,28.82,33.78,67,2.31
67.2,35.99,83.83,50,2.6
190.31,29.76,61.38,54,3.03
152.35,26.95,72.47,16,2.72
155.79,30.97,57.2,14,2.4
165.28,21.69,51.82,91,2.87
247.13,25.17,82.03,75,3.82
146.49,30.67,39.08,79,2.9
82.45,29.72,53.74,52,2.26
131.9,18.91,70.47,77,3.16
141.45,26.64,69.77,10,3.37
78.71,34.62,47.19,50,2.5
175.97,26.81,80.78,39,3.65
178.06,25.87,55.78,93,3.7
100.91,21.63,62.05,25,3.01
127.86,32.44,55.75,13,2.1
150.86,24.65,61.15,31,3.33
189.59,28.02,64.99,50,3.38
79.6,36.43,78.79,69,2.43
73.21,24.45,44.35,70,1.72
128.62,25.67,85.13,10,3.05
208.63,25.62,35.94,41,3.27
121.62,31.84,73.35,45,2.87
171.47,27.86,59.63,17,3.35
120.11,20.08,63.79,64,3.68
114.18,29.97,85.17,72,2.77
128.08,22.75,66.9,81,2.96
212.86,20.15,57.85,8,3.43
130.88,25.11,29.36,99,2.45
138.87,25.9,68.62,6,3.4
108.73,28.47,52.57,62,2.75
191.53,25.33,50.72,62,3.71
58.58,22.46,80.65,50,2.21
150.21,25.07,75.37,5,3.35
160.15,29.13,41.85,80,3.27
142.95,27.9,61.71,92,2.82
140.86,25.25,37.97,47,2.5
155.02,29.42,49.93,87,3.21
162.62,24.63,83.31,8,3.82
132.04,18.97,65.9,4,2.52
170.15,30.68,61.69,5,3.63
122.07,21.91,27.09,53,2.44
131.85,20.68,42.87,31,2.89
109.22,26.22,54.47,27,2.63
137.76,22.09,52.04,80,3.15
125.66,34.96,62.91,51,2.32
150.1,30.03,66.41,80,3.77
97.33,20.38,55.0,86,2.65
103.22,31.5,55.66,55,2.45
150.26,26.2,38.16,97,2.9
139.75,26.16,18.82,25,2.55
209.1,27.47,50.02,2,3.58
126.58,29.48,46.92,46,2.46
160.39,27.6,42.07,85,2.77
157.2,31.75,61.58,63,3.11
133.21,34.99,40.58,96,2.29
163.08,20.64,52.72,16,3.09
150.82,22.11,27.98,60,3.0
149.99,26.69,53.85,55,3.07
171.86,32.76,54.42,71,2.27
87.55,36.17,36.45,84,1.86
68.88,34.79,48.93,80,1.99
169.03,22.47,87.62,99,3.13
134.69,28.2,43.54,53,2.75
245.49,30.16,62.82,55,3.76
103.36,20.53,62.94,19,2.4
100.9,33.57,55.38,33,2.42
134.58,30.06,78.81,80,3.46
167.28,31.57,44.83,80,3.13
119.95,25.79,67.2,17,3.37
153.55,21.45,50.36,90,2.99
194.09,32.37,28.88,12,2.51
166.14,32.6,62.71,54,3.07
116.69,30.86,38.69,96,2.84
161.34,28.15,92.67,25,3.6
194.31,34.04,58.24,5,3.67
172.2,31.54,46.75,29,2.84
96.0,27.3,48.3,72,1.77
130.27,35.88,72.89,10,2.99
194.87,22.5,57.76,65,3.67
135.66,17.47,44.64,94,3.08
190.53,33.15,51.19,39,3.27
126.53,30.77,65.65,93,3.01
181.83,27.92,41.9,83,3.24
218.91,26.33,43.72,5,3.27
213.31,20.38,53.49,74,2.98
135.36,29.15,50.35,46,2.99
176.25,23.64,85.7,26,3.41
221.87,28.91,66.25,47,3.26
223.46,36.62,80.1,10,3.6
166.66,29.77,15.92,85,3.16
100.03,24.36,50.18,87,2.04
122.52,21.67,69.2,60,3.15
149.65,26.75,44.84,25,2.97
85.88,20.83,84.54,8,2.94
200.73,39.06,48.06,89,3.11
212.84,30.21,69.65,76,3.6
132.01,27.24,52.57,38,2.71
149.27,20.46,31.41,69,2.7
149.87,27.2,26.78,87,2.85
153.06,23.83,45.88,90,2.88
142.82,32.38,50.7,99,3.3
167.47,19.5,51.13,52,2.94
142.3,23.22,59.57,74,2.74
174.68,31.32,32.8,25,3.11
142.06,27.46,47.6,10,2.69
161.76,26.24,74.78,56,3.18
150.78,24.63,33.64,70,2.28
159.86,30.66,51.32,72,2.31
174.41,25.45,45.4,32,3.61
173.04,21.65,51.24,19,3.39
176.96,25.04,67.82,7,3.18
123.67,28.68,38.76,15,2.53
203.76,36.42,39.85,12,2.4
99.94,26.34,58.1,58,2.51
134.16,24.89,56.33,50,2.55
149.98,38.01,39.16,90,2.36
152.0,28.94,67.23,30,3.21
154.23,26.41,52.91,84,2.95
122.11,26.35,82.21,84,3.26
168.18,33.99,50.27,18,2.67
122.43,26.9,40.86,42,3.16
204.58,22.68,50.33,94,2.98
171.1,28.52,44.27,47,3.18
144.95,28.14,56.14,31,3.39
188.58,27.93,58.65,29,3.07
121.94,23.46,76.49,82,2.6
171.87,29.84,49.88,44,3.29
119.29,28.46,54.23,43,2.32
155.93,37.58,54.8,6,2.81
158.39,29.3,54.55,8,3.05
238.87,22.43,67.13,18,3.42
184.96,20.14,43.02,52,2.54
120.23,29.2,37.2,95,2.57
202.59,25.26,41.27,20,3.3
208.65,22.38,50.66,59,3.2
150.79,15.48,57.42,92,2.61
168.93,32.07,55.5,62,3.1
130.77,31.86,72.11,65,2.55
178.89,31.38,94.02,80,3.52
157.55,24.25,51.0,53,2.84
121.85,29.83,52.8,49,3.0
183.95,23.81,68.06,72,2.74
102.85,27.53,55.84,85,2.38
105.06,27.04,58.1,98,2.57
168.17,26.4,71.86,71,3.2
156.74,31.89,37.84,79,3.06
183.86,27.84,39.66,35,2.9
123.84,23.32,50.12,89,2.72
191.9,21.43,48.05,55,3.29
196.3,20.36,32.33,97,2.54
151.18,31.28,74.6,24,3.25
133.05,33.79,48.19,53,2.63
92.28,31.22,37.97,92,2.34
161.81,26.91,39.02,79,3.0
128.93,28.5,77.66,61,3.22
145.43,27.71,59.55,3,4.69
156.47,28.03,56.33,57,2.85
119.45,33.52,100.0,92,2.93
227.18,27.44,41.57,71,2.7
155.27,17.56,42.99,12,2.46
191.69,27.72,80.86,61,3.55
194.02,24.05,40.78,59,2.87
89.85,30.0,45.23,35,2.73
183.99,27.95,52.77,81,3.49
102.04,40.0,51.61,29,1.88
166.65,33.92,67.61,22,3.29
115.74,40.0,64.79,61,1.73
106.88,25.5,62.08,65,2.53
117.71,27.35,45.28,84,3.09
115.3,35.29,43.86,94,2.24
147.73,23.47,71.64,19,3.03
177.95,22.95,83.04,73,3.62
134.35,33.05,19.49,31,2.48
167.23,30.2,45.91,49,3.37
110.36,34.52,53.65,3,3.77
198.98,22.91,59.34,85,3.04
134.17,27.26,59.16,29,2.51
156.54,23.64,55.34,10,3.36
169.12,33.87,60.8,70,2.85
171.24,28.63,80.55,99,3.75
206.22,18.73,39.87,91,3.25
205.08,20.46,22.95,49,3.07
151.41,32.12,59.49,34,3.0
132.76,27.59,61.85,59,3.07
152.37,26.69,44.85,11,3.08
175.89,22.24,53.19,88,3.39
136.8,22.86,72.45,57,3.01
185.88,29.7,57.86,32,3.1
206.95,28.36,51.85,66,3.58
171.31,23.76,62.26,95,3.29
129.1,28.86,24.74,72,1.79
233.39,30.68,84.26,27,4.5
144.75,27.38,53.8,53,3.43
150.95,32.73,71.6,32,3.56
140.77,34.01,59.79,44,2.37
187.99,24.17,46.1,27,3.13
147.01,34.52,26.68,26,1.87
117.46,31.18,71.65,90,2.66
192.86,29.44,43.57,22,2.98
225.19,33.33,63.12,49,3.47
192.78,24.64,54.88,77,3.43
150.42,25.13,46.89,83,3.1
154.29,32.69,86.66,50,3.09
120.11,24.14,77.46,60,2.77
97.95,23.68,38.82,82,2.26
115.97,32.07,33.85,56,2.59
84.47,30.29,44.31,94,2.45
77.55,16.99,63.92,38,2.54
108.41,29.49,79.57,17,3.45
112.55,29.59,76.46,24,2.89
132.87,26.39,56.14,46,2.95
128.48,29.11,65.53,94,2.97
98.67,34.11,57.12,74,2.07
114.59,30.45,69.24,35,2.58
156.28,35.57,66.34,40,2.86
148.11,30.43,42.25,82,2.82
131.08,20.71,33.34,99,2.47
172.07,18.06,48.6,91,3.87
90.16,19.81,56.92,46,2.68
157.08,22.81,52.49,30,2.92
144.86,29.37,52.83,18,2.54
147.2,25.93,83.58,84,2.87
207.65,21.51,55.52,31,3.38
221.77,25.72,46.86,1,4.95
166.89,30.57,67.67,15,3.06
164.75,29.69,71.34,0,3.66
83.67,17.47,40.14,97,2.29
142.69,35.57,44.45,92,2.16
119.04,27.0,64.33,36,2.95
137.97,31.83,55.55,2,3.19
174.09,15.63,53.39,23,3.41
176.5,24.33,42.94,29,3.02
169.81,28.61,50.54,53,3.2
110.53,29.39,23.06,23,2.38
133.85,28.18,16.57,53,2.82
202.23,26.26,31.7,23,3.09
179.51,26.83,57.39,56,2.78
200.68,29.35,81.76,43,3.92
117.14,21.71,43.52,0,2.98
132.67,34.18,44.84,3,4.18
92.14,20.41,56.9,71,1.84
178.9,28.36,54.74,98,3.14
158.17,33.0,46.97,80,3.09
50.0,21.58,42.68,74,2.34
95.69,26.15,60.7,27,2.88
148.36,29.98,58.47,39,3.08
140.4,26.21,53.2,54,2.99
81.24,21.23,24.75,38,2.05
144.3,24.97,41.2,24,2.77
107.14,24.06,39.38,32,2.48
164.64,21.43,62.68,22,2.98
180.8,21.5,48.13,18,3.07
137.15,35.97,70.13,54,2.59
218.25,26.01,59.22,30,3.61
102.81,20.84,37.67,49,2.28
144.81,40.0,74.31,7,2.67
188.3,28.11,42.2,74,3.17
167.58,35.76,44.78,3,4.16
164.31,28.2,33.26,28,3.29
141.61,29.56,54.2,48,2.62
173.22,22.82,69.88,99,3.05
126.6,28.93,47.5,22,2.59
118.82,23.53,38.95,62,2.73
255.58,18.35,32.33,95,3.61
113.56,27.08,86.94,90,2.42
126.01,32.23,49.53,16,2.88
126.93,34.7,68.4,45,2.62
165.14,32.59,64.1,7,3.13
81.54,26.7,44.97,6,2.73
164.11,33.87,59.06,51,3.18
181.34,30.74,75.75,8,3.73
138.14,25.9,58.81,70,2.13
137.68,30.71,57.88,44,2.91
157.9,32.39,67.94,32,3.17
161.31,30.3,66.76,45,3.06
182.04,22.96,78.54,87,3.14
125.36,30.47,39.61,27,3.13
121.2,24.13,38.9,60,2.94
97.78,27.7,60.7,25,2.67
184.93,17.11,40.14,67,3.49
205.36,30.8,40.71,85,4.0
159.05,28.24,41.9,19,2.77
140.62,28.5,41.73,32,2.74
185.44,24.05,28.67,50,3.08
